objectid,id,island,volcano,line_code,description,relation,name,source,st_lengthshape
841,841,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",896.494391534685
842,842,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",478.152412677674
843,843,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",350.191119365626
844,844,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",336.669057615849
845,845,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",273.221573780724
846,846,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",43.9876330128845
847,847,Hawaii,mloa,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",209.420098642733
848,848,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",940.545160222615
849,849,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",578.699733586855
850,850,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",559.53824140744
851,851,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",72.1504252873095
852,852,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",84.5255152994327
853,853,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",30.5762918379943
854,854,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",556.644150882175
855,855,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",532.944967876721
856,856,Hawaii,mloa,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",225.473624924392
857,857,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",63.0994131640558
858,858,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",38.2676249370527
859,859,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1676.43157759304
860,860,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",3472.93270631845
861,861,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",759.850238799154
862,862,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",369.7691892341
863,863,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",59.5575069663101
864,864,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",375.6245200383
865,865,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",901.050745501973
866,866,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",808.886270920349
867,867,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",502.168307910113
868,868,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1471.87162018819
869,869,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1096.61954666522
870,870,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",203.276455627733
871,871,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",309.650683350554
872,872,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",106.800700904884
873,873,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",93.6798784545443
874,874,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",53.9202546883828
875,875,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",464.880263202855
876,876,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",214.698382825866
877,877,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1242.46694882725
878,878,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",335.325253017197
879,879,Hawaii,mloa,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",189.589278271799
880,880,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",299.389141782571
881,881,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1729.68515899147
882,882,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",121.741544534752
883,883,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",933.381988960882
884,884,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",82.1953986096107
885,885,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",601.28980300861
886,886,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",116.674589526832
887,887,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",265.048318841446
888,888,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",368.413090791947
889,889,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",86.9570449661906
890,890,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",159.193991183422
891,891,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",241.482694341922
892,892,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",463.007575504046
893,893,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",131.209506578713
894,894,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",122.50283335713
895,895,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",402.00844261643
896,896,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1074.41393976756
897,897,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",169.024392642547
898,898,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",443.635925375318
899,899,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",76.2021308385898
900,900,Hawaii,mloa,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",209.107346957115
901,901,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",101.214021852781
902,902,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",45.0312826137046
903,903,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",90.8670491391307
904,904,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",98.2970594464576
905,905,Hawaii,mloa,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",242.432292513334
906,906,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",181.838728303132
907,907,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1035.68098558714
908,908,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",74.8202025418171
909,909,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",450.86143833565
910,910,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",43.1561912886596
911,911,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",85.9048672093903
912,912,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",59.5585533847451
913,913,Hawaii,mloa,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",476.337834305844
914,914,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1282.94829183119
915,915,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",515.913372718564
916,916,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",201.258442793318
917,917,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",777.11885342898
918,918,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",42.1534397523277
919,919,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",499.208779903007
920,920,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",87.7376084586486
921,921,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",91.7514993238919
922,922,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",497.60383810751
923,923,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1645.81607152099
924,924,Hawaii,mloa,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",1396.26671544566
925,925,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",239.731343114266
926,926,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",207.461059922314
927,927,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",70.2269311521989
928,928,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1429.49084310896
929,929,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",140.058039787526
930,930,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",794.022404194924
931,931,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",483.703735078002
932,932,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",297.543247114277
933,933,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",97.3634666218541
934,934,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",131.504356232298
935,935,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",48.0938024997668
936,936,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",138.186222925063
937,937,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",216.839579508465
938,938,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",316.034304169601
939,939,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",480.648391830692
940,940,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",311.364355376616
941,941,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",483.490384744804
942,942,Hawaii,kila,21,Normal fault well-located,,,"Wolfe and Morris, 1996a",178.209505978905
943,943,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",684.321008517781
944,944,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",179.51922009643
945,945,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",478.068460800872
946,946,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",460.045808117956
947,947,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",609.453778765934
948,948,Hawaii,kila,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",568.073366419215
949,949,Hawaii,mloa,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",259.821642406531
950,950,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1023.5433785953
951,951,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",308.588890901177
952,952,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1175.48849574177
953,953,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",102.809971920009
954,954,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1287.20359887031
955,955,Hawaii,mloa,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",138.242384273155
956,956,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",149.684866740825
957,957,Hawaii,mloa,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",97.1011401789478
958,958,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",427.571986243464
959,959,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1006.86272454421
960,960,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",603.521677661833
961,961,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",126.836540033947
962,962,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1129.41396010729
963,963,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",870.907225841986
964,964,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",240.119362500554
965,965,Hawaii,mloa,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",668.495724858988
966,966,Hawaii,mloa,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",915.891926838377
967,967,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1185.6608408441
968,968,Hawaii,mloa,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",96.5311952357807
969,969,Hawaii,mloa,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",122.441706363829
970,970,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",620.063512880296
971,971,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",547.154428368137
972,972,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",495.61431700665
973,973,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",167.181981177825
974,974,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",3802.89807193203
975,975,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",88.6578878206013
976,976,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",624.524011057189
977,977,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",985.230648083902
978,978,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1096.77625098259
979,979,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",122.35635445869
980,980,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",159.953712076616
981,981,Hawaii,mloa,22,Normal fault approximately located,,,"Wolfe and Morris, 1996a",1210.50268294635
982,982,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",182.372169258255
983,983,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",461.960716288822
984,984,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",505.551933117796
985,985,Hawaii,mloa,24,Normal fault concealed,,,"Wolfe and Morris, 1996a",1358.374286144
